fname       ,label
87499ac4.wav,Shatter Applause Electric_piano
87503d8e.wav,Oboe Cello Trumpet
876169b6.wav,Hi-hat Gong Bass_drum
876202c8.wav,Bus Clarinet Flute
87633d38.wav,Keys_jangling Finger_snapping Clarinet
876bf688.wav,Flute Tambourine Tambourine
876edcdb.wav,Shatter Bass_drum Keys_jangling
87880c7f.wav,Glockenspiel Laughter Snare_drum
878fb6f3.wav,Tambourine Computer_keyboard Keys_jangling
87941ece.wav,Fart Writing Gong
879fd657.wav,Bus Electric_piano Drawer_open_or_close
87a528ae.wav,Trumpet Computer_keyboard Shatter
87b624fe.wav,Meow Trumpet Fart
87ba1412.wav,Snare_drum Writing Burping_or_eructation
87c86907.wav,Fireworks Knock Fireworks
87d0f5c2.wav,Trumpet Bark Snare_drum
87d8f82d.wav,Squeak Tambourine Bark
87dd8739.wav,Drawer_open_or_close Cowbell Saxophone
87f4be1a.wav,Flute Shatter Laughter
87f52da2.wav,Violin_or_fiddle Applause Violin_or_fiddle
87f7864f.wav,Bark Snare_drum Keys_jangling
87f97b54.wav,Saxophone Applause Drawer_open_or_close
87fa93b9.wav,Fart Cowbell Trumpet
87fdf308.wav,Bark Cough Knock
8805556f.wav,Oboe Computer_keyboard Bark
880bb433.wav,Clarinet Scissors Double_bass
8821b6b0.wav,Cello Cough Bass_drum
8823bdac.wav,Fart Fart Knock
882892ad.wav,Glockenspiel Acoustic_guitar Knock
883082c6.wav,Cello Violin_or_fiddle Cello
8834a5f9.wav,Double_bass Flute Gong
884348aa.wav,Snare_drum Cello Laughter
88477979.wav,Hi-hat Saxophone Cello
884b1cfa.wav,Saxophone Laughter Flute
8855051b.wav,Acoustic_guitar Shatter Meow
885dd347.wav,Fart Oboe Oboe
88637187.wav,Fireworks Fireworks Shatter
8864eb9d.wav,Meow Cowbell Chime
886933c1.wav,Bus Fart Cello
88709396.wav,Tearing Laughter Drawer_open_or_close
8873985e.wav,Hi-hat Oboe Acoustic_guitar
887abe35.wav,Scissors Oboe Violin_or_fiddle
88811aca.wav,Squeak Gong Finger_snapping
888ee964.wav,Electric_piano Flute Double_bass
888fc7f5.wav,Tambourine Tambourine Cello
889ad1e7.wav,Bus Flute Squeak
889e311f.wav,Meow Laughter Writing
88a1093e.wav,Double_bass Knock Applause
88aa85a4.wav,Oboe Microwave_oven Applause
88b8da56.wav,Bark Hi-hat Applause
88b93704.wav,Trumpet Knock Snare_drum
88d0f494.wav,Squeak Cowbell Cowbell
88d8e3e7.wav,Harmonica Squeak Violin_or_fiddle
88d9ec5f.wav,Burping_or_eructation Oboe Violin_or_fiddle
88e6886a.wav,Knock Bass_drum Oboe
88e748d7.wav,Trumpet Tambourine Chime
88e9017f.wav,Saxophone Double_bass Finger_snapping
88fa93e4.wav,Tearing Violin_or_fiddle Keys_jangling
88fd30db.wav,Oboe Scissors Microwave_oven
89049760.wav,Hi-hat Scissors Flute
8905cd48.wav,Tearing Burping_or_eructation Hi-hat
8907f907.wav,Scissors Scissors Tearing
89171d87.wav,Keys_jangling Clarinet Harmonica
891af38f.wav,Laughter Flute Tearing
89248704.wav,Fart Laughter Telephone
893c7f7b.wav,Violin_or_fiddle Drawer_open_or_close Clarinet
895af0ba.wav,Flute Oboe Clarinet
895c68ee.wav,Squeak Saxophone Chime
895da9f4.wav,Hi-hat Clarinet Finger_snapping
895edd06.wav,Oboe Flute Hi-hat
8961de43.wav,Clarinet Knock Microwave_oven
896e5a21.wav,Laughter Flute Telephone
896ee186.wav,Laughter Snare_drum Harmonica
897071cd.wav,Tambourine Saxophone Gunshot_or_gunfire
897317d0.wav,Saxophone Electric_piano Microwave_oven
89779518.wav,Trumpet Snare_drum Bass_drum
8977a6ca.wav,Drawer_open_or_close Laughter Cough
897a1c21.wav,Glockenspiel Tearing Gong
8989a18a.wav,Oboe Fart Hi-hat
89971a2c.wav,Cough Keys_jangling Double_bass
8998d863.wav,Double_bass Microwave_oven Squeak
899b27fc.wav,Chime Scissors Saxophone
89a93553.wav,Shatter Laughter Drawer_open_or_close
89b36fe8.wav,Keys_jangling Bus Writing
89b76fbd.wav,Snare_drum Fart Hi-hat
89bf91c0.wav,Chime Electric_piano Double_bass
89db586a.wav,Violin_or_fiddle Bass_drum Drawer_open_or_close
89e23feb.wav,Gunshot_or_gunfire Fireworks Violin_or_fiddle
89f16e34.wav,Flute Cello Finger_snapping
8a0f1c7b.wav,Cowbell Writing Saxophone
8a0f47fe.wav,Saxophone Fart Laughter
8a16d7ba.wav,Glockenspiel Laughter Meow
8a16fd63.wav,Laughter Keys_jangling Bass_drum
8a1795c0.wav,Acoustic_guitar Snare_drum Laughter
8a18fb2a.wav,Laughter Oboe Flute
8a23c5d3.wav,Double_bass Fireworks Laughter
8a24496e.wav,Violin_or_fiddle Trumpet Tearing
8a25df61.wav,Applause Tambourine Clarinet
8a2793a4.wav,Flute Flute Hi-hat
8a340933.wav,Flute Saxophone Laughter
8a382bf3.wav,Laughter Trumpet Electric_piano
8a3e131b.wav,Electric_piano Saxophone Cello
8a4865fe.wav,Applause Clarinet Saxophone
8a54a88f.wav,Violin_or_fiddle Shatter Acoustic_guitar
8a5535d7.wav,Knock Trumpet Writing
8a5fdff9.wav,Oboe Squeak Drawer_open_or_close
8a65cf0f.wav,Oboe Scissors Laughter
8a67db0c.wav,Snare_drum Saxophone Gong
8a686d60.wav,Scissors Bass_drum Oboe
8a764cbf.wav,Snare_drum Computer_keyboard Tambourine
8a772083.wav,Bass_drum Laughter Cough
8a775bde.wav,Harmonica Gong Electric_piano
8a790989.wav,Cello Knock Bark
8a82613e.wav,Chime Saxophone Clarinet
8a8290ff.wav,Double_bass Harmonica Hi-hat
8a82ff41.wav,Laughter Bus Squeak
8a86d731.wav,Burping_or_eructation Fart Writing
8a8f86ec.wav,Applause Fart Chime
8a93cd50.wav,Burping_or_eructation Trumpet Bus
8a94d1c5.wav,Bass_drum Chime Violin_or_fiddle
8a97db28.wav,Trumpet Bus Bass_drum
8aa3ebc6.wav,Cowbell Laughter Violin_or_fiddle
8aa74761.wav,Double_bass Squeak Fart
8aab9bdd.wav,Violin_or_fiddle Fart Snare_drum
8aba992e.wav,Acoustic_guitar Gunshot_or_gunfire Hi-hat
8ac13a9b.wav,Double_bass Tearing Laughter
8aca08a7.wav,Flute Cowbell Saxophone
8ace0a5f.wav,Trumpet Trumpet Fart
8ad56763.wav,Tambourine Gunshot_or_gunfire Meow
8ad60086.wav,Tearing Cello Cowbell
8ad6985a.wav,Bass_drum Clarinet Double_bass
8ae9fe4f.wav,Double_bass Chime Trumpet
8af2209c.wav,Bark Applause Electric_piano
8af9d4b0.wav,Meow Bass_drum Tearing
8affb34b.wav,Cough Bass_drum Flute
8b01169f.wav,Shatter Clarinet Cello
8b0dd9f6.wav,Saxophone Clarinet Snare_drum
8b11746f.wav,Trumpet Telephone Acoustic_guitar
8b14bd95.wav,Gunshot_or_gunfire Applause Fart
8b1e87cb.wav,Gong Bus Oboe
8b21e03d.wav,Glockenspiel Microwave_oven Telephone
8b3869ca.wav,Saxophone Acoustic_guitar Clarinet
8b3f9d2e.wav,Writing Keys_jangling Laughter
8b407f48.wav,Chime Telephone Clarinet
8b42e5d6.wav,Keys_jangling Clarinet Tearing
8b47b684.wav,Finger_snapping Knock Harmonica
8b52043a.wav,Laughter Oboe Fart
8b5a7fc6.wav,Saxophone Drawer_open_or_close Double_bass
8b5aad24.wav,Scissors Tearing Saxophone
8b60ec4c.wav,Bass_drum Squeak Trumpet
8b6ab5a1.wav,Gunshot_or_gunfire Clarinet Burping_or_eructation
8b79f42a.wav,Clarinet Flute Cello
8b7c0e68.wav,Violin_or_fiddle Tearing Squeak
8b80bd7b.wav,Gong Fart Bus
8b81813e.wav,Snare_drum Electric_piano Acoustic_guitar
8b81da3c.wav,Telephone Finger_snapping Gunshot_or_gunfire
8b855fd2.wav,Trumpet Shatter Fart
8b963a89.wav,Electric_piano Fart Gong
8b997cca.wav,Gong Writing Hi-hat
8b9e79a2.wav,Scissors Applause Applause
8bb55062.wav,Finger_snapping Flute Hi-hat
8bba3aef.wav,Saxophone Knock Telephone
8bbb55ea.wav,Tambourine Shatter Oboe
8bbc0de9.wav,Oboe Double_bass Flute
8bc79cc2.wav,Laughter Fireworks Cough
8bd10f07.wav,Writing Squeak Knock
8bd2fdda.wav,Writing Saxophone Cough
8bd5a1c6.wav,Gong Violin_or_fiddle Squeak
8bd94b92.wav,Knock Flute Keys_jangling
8bdd4257.wav,Laughter Snare_drum Squeak
8bec536a.wav,Knock Hi-hat Acoustic_guitar
8bf5bdd4.wav,Cowbell Violin_or_fiddle Tearing
8bfb26bc.wav,Fireworks Fart Gong
8c01c4c6.wav,Microwave_oven Clarinet Cough
8c0a228d.wav,Fireworks Burping_or_eructation Gong
8c0e7410.wav,Violin_or_fiddle Gunshot_or_gunfire Writing
8c1a7cdc.wav,Burping_or_eructation Saxophone Violin_or_fiddle
8c2fe775.wav,Harmonica Flute Squeak
8c2ff0ad.wav,Cowbell Chime Chime
8c3c6eb5.wav,Finger_snapping Microwave_oven Violin_or_fiddle
8c3dd835.wav,Knock Applause Meow
8c62fe1a.wav,Microwave_oven Cowbell Oboe
8c66ebe9.wav,Tambourine Bass_drum Bass_drum
8c6f3589.wav,Finger_snapping Violin_or_fiddle Violin_or_fiddle
8c82a303.wav,Glockenspiel Computer_keyboard Cello
8c87c399.wav,Fireworks Violin_or_fiddle Acoustic_guitar
8c87e590.wav,Clarinet Fart Cello
8c94b52b.wav,Trumpet Bass_drum Knock
8c9af8f3.wav,Scissors Burping_or_eructation Bark
8caa9ff3.wav,Hi-hat Chime Acoustic_guitar
8cbaca1f.wav,Acoustic_guitar Trumpet Saxophone
8cbc468e.wav,Knock Fart Gunshot_or_gunfire
8cbc79b2.wav,Gong Trumpet Clarinet
8cbe4cba.wav,Saxophone Snare_drum Flute
8cc9d127.wav,Keys_jangling Violin_or_fiddle Applause
8cd40b3d.wav,Knock Acoustic_guitar Oboe
8cd4de9f.wav,Laughter Clarinet Glockenspiel
8cd97868.wav,Glockenspiel Tearing Laughter
8cdb9817.wav,Tambourine Computer_keyboard Double_bass
8cdf4943.wav,Microwave_oven Microwave_oven Bus
8ce0c92d.wav,Snare_drum Gunshot_or_gunfire Cowbell
8ce4c4a6.wav,Snare_drum Applause Trumpet
8cef036b.wav,Tearing Trumpet Acoustic_guitar
8cf23a3f.wav,Bus Trumpet Harmonica
8cf4e2d4.wav,Snare_drum Writing Double_bass
8cf783ae.wav,Meow Bass_drum Trumpet
8d0220fd.wav,Flute Knock Glockenspiel
8d0303f3.wav,Chime Acoustic_guitar Knock
8d13a005.wav,Tearing Harmonica Bark
8d20f174.wav,Hi-hat Applause Laughter
8d29039f.wav,Finger_snapping Knock Electric_piano
8d2aceda.wav,Trumpet Writing Bark
8d2da9b5.wav,Bass_drum Clarinet Violin_or_fiddle
8d41fb3c.wav,Bark Violin_or_fiddle Knock
8d4ce2d7.wav,Double_bass Flute Snare_drum
8d50570b.wav,Keys_jangling Drawer_open_or_close Double_bass
8d522054.wav,Bass_drum Keys_jangling Burping_or_eructation
8d55d1fa.wav,Fart Violin_or_fiddle Gong
8d5e4770.wav,Fart Acoustic_guitar Flute
8d6b786d.wav,Clarinet Saxophone Double_bass
8d8a9fe6.wav,Trumpet Bass_drum Burping_or_eructation
8d8f1201.wav,Trumpet Laughter Clarinet
8d95a560.wav,Microwave_oven Squeak Acoustic_guitar
8d9b0fa8.wav,Shatter Applause Fireworks
8da0c60e.wav,Double_bass Oboe Hi-hat
8da4b63d.wav,Bus Microwave_oven Snare_drum
8db13760.wav,Harmonica Trumpet Trumpet
8db42250.wav,Harmonica Burping_or_eructation Trumpet
8db57365.wav,Laughter Telephone Double_bass
8dc01b71.wav,Applause Shatter Violin_or_fiddle
8dc54a8e.wav,Tearing Cough Violin_or_fiddle
8dcee1fa.wav,Trumpet Shatter Gong
8dd25a38.wav,Fireworks Cello Cello
8de247b4.wav,Violin_or_fiddle Fart Hi-hat
8de53b26.wav,Flute Snare_drum Keys_jangling
8dec29a3.wav,Acoustic_guitar Violin_or_fiddle Scissors
8dfc76d0.wav,Keys_jangling Cello Fart
8e14b108.wav,Flute Cello Acoustic_guitar
8e177dd6.wav,Oboe Squeak Cello
8e1e194b.wav,Clarinet Knock Microwave_oven
8e202c4e.wav,Computer_keyboard Cough Laughter
8e27cb35.wav,Gong Fart Acoustic_guitar
8e2f5c69.wav,Burping_or_eructation Snare_drum Gong
8e337dbd.wav,Gong Cowbell Flute
8e3b4391.wav,Drawer_open_or_close Cello Burping_or_eructation
8e4530e2.wav,Knock Fart Hi-hat
8e4f1712.wav,Knock Tambourine Cough
8e4f9520.wav,Applause Double_bass Snare_drum
8e543156.wav,Scissors Hi-hat Applause
8e55662f.wav,Snare_drum Saxophone Writing
8e64dd70.wav,Shatter Acoustic_guitar Electric_piano
8e670ebb.wav,Cough Tambourine Computer_keyboard
8e71d943.wav,Chime Finger_snapping Double_bass
8e77c215.wav,Double_bass Cough Drawer_open_or_close
8e7b6d22.wav,Trumpet Flute Violin_or_fiddle
8e80910b.wav,Bark Squeak Knock
8e8c8e9e.wav,Shatter Clarinet Acoustic_guitar
8e8d957d.wav,Acoustic_guitar Microwave_oven Computer_keyboard
8e90f043.wav,Meow Shatter Double_bass
8e9c768c.wav,Cough Acoustic_guitar Clarinet
8eb1ea97.wav,Squeak Writing Fart
8eb52264.wav,Cello Telephone Fireworks
8ec2ded9.wav,Shatter Bus Clarinet
8eca0edf.wav,Bass_drum Keys_jangling Snare_drum
8ed43a78.wav,Fireworks Drawer_open_or_close Glockenspiel
8ee42916.wav,Saxophone Saxophone Meow
8eed2478.wav,Writing Fart Oboe
8eed6f48.wav,Gong Cello Snare_drum
8ef3d194.wav,Clarinet Gunshot_or_gunfire Gong
8ef94519.wav,Finger_snapping Bass_drum Meow
8f0a0752.wav,Microwave_oven Hi-hat Laughter
8f1c2008.wav,Fireworks Meow Cello
8f2f5560.wav,Shatter Knock Snare_drum
8f30ba84.wav,Acoustic_guitar Finger_snapping Cello
8f35e839.wav,Squeak Applause Cello
8f35f068.wav,Glockenspiel Scissors Bass_drum
8f4d7c8b.wav,Knock Telephone Oboe
8f550587.wav,Harmonica Hi-hat Violin_or_fiddle
8f5b29b4.wav,Squeak Finger_snapping Meow
8f8b9651.wav,Double_bass Squeak Flute
8f8c2ac1.wav,Saxophone Meow Bus
8f8e82d1.wav,Clarinet Shatter Bark
8f91c93d.wav,Violin_or_fiddle Clarinet Saxophone
8f97b70f.wav,Writing Trumpet Fireworks
8fb39236.wav,Oboe Chime Fireworks
8fc53634.wav,Bark Tearing Applause
8fcae734.wav,Bass_drum Telephone Fireworks
8fd15263.wav,Tearing Bass_drum Double_bass
8fd16cd5.wav,Harmonica Cowbell Bass_drum
8fd1fc3e.wav,Oboe Violin_or_fiddle Knock
8fd226a2.wav,Cough Acoustic_guitar Flute
8fd47b8b.wav,Clarinet Cello Applause
8fe0a08b.wav,Bass_drum Laughter Fireworks
8fe5a5f9.wav,Acoustic_guitar Burping_or_eructation Tearing
8fe67169.wav,Laughter Snare_drum Cough
8feb7a9a.wav,Clarinet Cowbell Bark
8fed5fb1.wav,Writing Fireworks Fireworks
8ff902e9.wav,Acoustic_guitar Gunshot_or_gunfire Violin_or_fiddle
8ffab712.wav,Meow Electric_piano Clarinet
900a1b82.wav,Tearing Flute Knock
900c7baa.wav,Double_bass Cello Keys_jangling
901a575c.wav,Hi-hat Writing Writing
903de3b1.wav,Oboe Hi-hat Cello
90534df5.wav,Cello Gong Bass_drum
905c770e.wav,Applause Harmonica Flute
905ff3c7.wav,Cough Gong Tambourine
906516e4.wav,Cough Meow Writing
906d6b6c.wav,Bark Cello Hi-hat
90775e99.wav,Snare_drum Oboe Bark
907c343d.wav,Finger_snapping Burping_or_eructation Violin_or_fiddle
907e4cf9.wav,Bus Tearing Flute
90899f2b.wav,Flute Gong Squeak
908bb124.wav,Meow Fireworks Saxophone
90913acd.wav,Gunshot_or_gunfire Snare_drum Hi-hat
90989b31.wav,Double_bass Applause Knock
90b4fc78.wav,Hi-hat Electric_piano Tearing
90b54b0a.wav,Knock Cough Saxophone
90b5bdfa.wav,Writing Saxophone Cello
90c3a878.wav,Bass_drum Shatter Hi-hat
90c74bfe.wav,Microwave_oven Shatter Writing
90ce8282.wav,Scissors Electric_piano Drawer_open_or_close
90cf4621.wav,Cowbell Cello Laughter
90e5084a.wav,Flute Double_bass Fireworks
90e74b14.wav,Tambourine Trumpet Shatter
90fa9354.wav,Bass_drum Saxophone Violin_or_fiddle
90ffae18.wav,Cowbell Trumpet Computer_keyboard
910e871b.wav,Burping_or_eructation Acoustic_guitar Acoustic_guitar
91141036.wav,Flute Oboe Cowbell
911c6e85.wav,Saxophone Harmonica Microwave_oven
91340d60.wav,Squeak Bark Acoustic_guitar
913a1445.wav,Oboe Cowbell Electric_piano
913e636a.wav,Shatter Knock Fart
91438db2.wav,Keys_jangling Hi-hat Laughter
9150a725.wav,Cough Laughter Bass_drum
9154123d.wav,Microwave_oven Cough Cowbell
91544016.wav,Flute Squeak Cowbell
91553414.wav,Computer_keyboard Double_bass Fart
91575ef7.wav,Meow Double_bass Applause
915fdd3d.wav,Applause Chime Finger_snapping
9164845d.wav,Double_bass Bass_drum Bass_drum
916d3122.wav,Chime Harmonica Squeak
917e1047.wav,Flute Clarinet Double_bass
9181cdc3.wav,Acoustic_guitar Burping_or_eructation Trumpet
918d8fc9.wav,Meow Writing Double_bass
91915055.wav,Saxophone Burping_or_eructation Tearing
91942bdb.wav,Applause Bark Knock
91a1fc6e.wav,Cough Keys_jangling Meow
91aa0661.wav,Shatter Clarinet Bark
91b8d1f5.wav,Shatter Fart Flute
91bd609a.wav,Writing Snare_drum Harmonica
91c2212f.wav,Meow Flute Trumpet
91c2d6ce.wav,Applause Bass_drum Gong
91c7c7cb.wav,Shatter Oboe Writing
91c8b7fe.wav,Hi-hat Trumpet Saxophone
91d28795.wav,Fart Double_bass Violin_or_fiddle
91d58d6a.wav,Gunshot_or_gunfire Cough Burping_or_eructation
91dcf56f.wav,Cello Gong Cough
91df3930.wav,Writing Cough Writing
91df997e.wav,Gunshot_or_gunfire Gong Violin_or_fiddle
9205da35.wav,Computer_keyboard Electric_piano Tearing
920a0b40.wav,Burping_or_eructation Tearing Saxophone
921717f2.wav,Fireworks Laughter Gong
921a541d.wav,Violin_or_fiddle Fireworks Writing
92207318.wav,Cello Drawer_open_or_close Snare_drum
92237146.wav,Oboe Laughter Tambourine
922431ab.wav,Shatter Burping_or_eructation Meow
92253c72.wav,Cowbell Double_bass Burping_or_eructation
9231c456.wav,Meow Trumpet Applause
923807a0.wav,Acoustic_guitar Scissors Flute
9240acc1.wav,Flute Squeak Laughter
92459670.wav,Hi-hat Knock Bass_drum
92481470.wav,Applause Laughter Bus
92517431.wav,Cello Bark Squeak
9254f785.wav,Snare_drum Electric_piano Cough
9255dc9f.wav,Applause Fart Knock
9256c7f4.wav,Oboe Gong Keys_jangling
9257c3b1.wav,Fireworks Squeak Shatter
925d7f4c.wav,Tearing Burping_or_eructation Bark
92602a1b.wav,Drawer_open_or_close Applause Harmonica
926bb658.wav,Scissors Violin_or_fiddle Telephone
92740d41.wav,Squeak Fart Laughter
9275c40a.wav,Trumpet Snare_drum Snare_drum
927fbb50.wav,Bus Cowbell Saxophone
9282d2c1.wav,Electric_piano Saxophone Fart
9291bc3a.wav,Squeak Harmonica Clarinet
9291c4b5.wav,Snare_drum Bark Fireworks
92929652.wav,Cowbell Squeak Hi-hat
9292ebee.wav,Cello Bus Snare_drum
92982e3c.wav,Harmonica Glockenspiel Fireworks
9298fe2e.wav,Flute Acoustic_guitar Cough
92a7ad44.wav,Acoustic_guitar Saxophone Double_bass
92acd757.wav,Scissors Harmonica Bass_drum
92b2f696.wav,Snare_drum Clarinet Telephone
92b5bf75.wav,Electric_piano Burping_or_eructation Burping_or_eructation
92b69c1d.wav,Violin_or_fiddle Shatter Tearing
92b819ed.wav,Knock Cello Bark
92befba5.wav,Harmonica Laughter Trumpet
92cf03f8.wav,Violin_or_fiddle Telephone Violin_or_fiddle
92e273eb.wav,Shatter Cello Fireworks
92e4b2cc.wav,Laughter Cello Violin_or_fiddle
92e78e6a.wav,Cello Drawer_open_or_close Drawer_open_or_close
92ea2bc1.wav,Squeak Clarinet Fart
92ec6c74.wav,Cowbell Squeak Drawer_open_or_close
92ef73ba.wav,Cello Bark Squeak
92f25964.wav,Drawer_open_or_close Saxophone Snare_drum
92f822dd.wav,Cello Trumpet Oboe
9310ab02.wav,Glockenspiel Clarinet Double_bass
932395f6.wav,Finger_snapping Double_bass Bus
93243c6f.wav,Clarinet Hi-hat Writing
9324cc28.wav,Squeak Computer_keyboard Cello
9334e5e3.wav,Harmonica Applause Trumpet
9339c74d.wav,Bark Saxophone Bark
935bb085.wav,Violin_or_fiddle Gong Gong
935c2470.wav,Applause Fart Snare_drum
93612b21.wav,Knock Saxophone Finger_snapping
93631fdd.wav,Acoustic_guitar Clarinet Flute
93634b93.wav,Clarinet Knock Bass_drum
936cf0b3.wav,Electric_piano Bass_drum Cello
936d9d0e.wav,Flute Cowbell Burping_or_eructation
9380ce90.wav,Squeak Applause Hi-hat
938d400f.wav,Bass_drum Violin_or_fiddle Trumpet
938e7cbe.wav,Bass_drum Glockenspiel Hi-hat
93923c06.wav,Glockenspiel Squeak Bus
939ffae6.wav,Bass_drum Bark Chime
93a55c7b.wav,Tambourine Squeak Saxophone
93af9139.wav,Snare_drum Cowbell Applause
93b20f55.wav,Cello Computer_keyboard Gong
93b47351.wav,Flute Snare_drum Knock
93be3526.wav,Squeak Saxophone Tambourine
93bf1b3e.wav,Cowbell Keys_jangling Cello
93bfb387.wav,Gong Fart Applause
93c075c2.wav,Oboe Double_bass Shatter
93c1d8d1.wav,Knock Harmonica Computer_keyboard
93c686a3.wav,Cello Clarinet Microwave_oven
93cbbadd.wav,Writing Meow Applause
93d32b9a.wav,Glockenspiel Squeak Fart
93d67fa0.wav,Laughter Cough Chime
93dbba2e.wav,Snare_drum Violin_or_fiddle Violin_or_fiddle
93ef28f5.wav,Laughter Fireworks Tambourine
93f19cae.wav,Snare_drum Laughter Applause
93f5c2d4.wav,Laughter Gong Gong
93f86a24.wav,Oboe Acoustic_guitar Trumpet
93f8f151.wav,Fireworks Snare_drum Meow
940634dd.wav,Squeak Violin_or_fiddle Snare_drum
9408d9d8.wav,Glockenspiel Fart Flute
940c7613.wav,Glockenspiel Double_bass Shatter
94127c15.wav,Harmonica Acoustic_guitar Shatter
94194eaa.wav,Cowbell Acoustic_guitar Fireworks
9426d539.wav,Clarinet Laughter Trumpet
94351b30.wav,Oboe Burping_or_eructation Violin_or_fiddle
943df0b4.wav,Tambourine Telephone Tearing
945d6a94.wav,Gong Bark Telephone
945d6e10.wav,Snare_drum Double_bass Cowbell
94709c71.wav,Clarinet Cowbell Burping_or_eructation
9471f948.wav,Cowbell Cowbell Harmonica
9476d6c4.wav,Drawer_open_or_close Microwave_oven Shatter
94960db1.wav,Drawer_open_or_close Bass_drum Gong
9499c467.wav,Squeak Harmonica Finger_snapping
949c3de3.wav,Telephone Tearing Double_bass
949ce9ec.wav,Acoustic_guitar Fireworks Computer_keyboard
94a36a13.wav,Squeak Fart Snare_drum
94a5059f.wav,Keys_jangling Knock Tearing
94a9435c.wav,Keys_jangling Microwave_oven Fireworks
94a9ac6d.wav,Violin_or_fiddle Tearing Violin_or_fiddle
94be89da.wav,Clarinet Saxophone Cello
94c30fed.wav,Burping_or_eructation Knock Burping_or_eructation
94d06585.wav,Squeak Fireworks Shatter
94da7dca.wav,Tearing Fireworks Writing
94dc44c1.wav,Laughter Hi-hat Glockenspiel
94f8c1e7.wav,Shatter Bass_drum Oboe
9505e4f7.wav,Tambourine Keys_jangling Violin_or_fiddle
9519d9bc.wav,Saxophone Cough Tambourine
9521c193.wav,Bus Tambourine Applause
95248d50.wav,Knock Clarinet Clarinet
952acae5.wav,Electric_piano Shatter Hi-hat
953356f3.wav,Acoustic_guitar Fart Chime
953c875a.wav,Trumpet Cello Cello
9546c28d.wav,Cello Knock Shatter
9548e032.wav,Tearing Laughter Computer_keyboard
954ef6af.wav,Laughter Clarinet Squeak
954f76aa.wav,Keys_jangling Burping_or_eructation Fireworks
955edb3f.wav,Microwave_oven Electric_piano Chime
9568c0f5.wav,Gong Snare_drum Acoustic_guitar
9569780a.wav,Knock Fireworks Acoustic_guitar
956f879d.wav,Applause Oboe Oboe
956ff310.wav,Cello Trumpet Fart
9571b304.wav,Violin_or_fiddle Tearing Scissors
95759620.wav,Laughter Laughter Knock
957f33b8.wav,Bass_drum Oboe Double_bass
9581aba0.wav,Clarinet Gunshot_or_gunfire Oboe
958b1832.wav,Squeak Fireworks Gong
958f6785.wav,Cello Bark Cough
9593d4ac.wav,Keys_jangling Microwave_oven Saxophone
959fc3b5.wav,Burping_or_eructation Squeak Applause
95a062a5.wav,Squeak Cough Burping_or_eructation
95adeda9.wav,Fireworks Saxophone Cello
95ae0453.wav,Harmonica Drawer_open_or_close Knock
95baaac3.wav,Burping_or_eructation Applause Bark
95cabb0f.wav,Drawer_open_or_close Snare_drum Burping_or_eructation
95d1c673.wav,Laughter Tambourine Shatter
95d54826.wav,Saxophone Tambourine Trumpet
95f4bd85.wav,Acoustic_guitar Fart Fireworks
95f4bf5f.wav,Hi-hat Trumpet Bark
960102c9.wav,Laughter Shatter Cough
9607e8bd.wav,Saxophone Laughter Flute
96159561.wav,Saxophone Violin_or_fiddle Squeak
961a6103.wav,Double_bass Snare_drum Bark
961db27e.wav,Meow Double_bass Cough
96205cdd.wav,Cough Shatter Bark
96308435.wav,Shatter Cough Gunshot_or_gunfire
96420f62.wav,Cowbell Computer_keyboard Cough
96431b4e.wav,Acoustic_guitar Tearing Oboe
964669a1.wav,Applause Writing Clarinet
964ad091.wav,Clarinet Clarinet Hi-hat
96548650.wav,Drawer_open_or_close Tambourine Bass_drum
9657dc79.wav,Squeak Tearing Burping_or_eructation
965a0666.wav,Gunshot_or_gunfire Fireworks Clarinet
966a55fa.wav,Saxophone Snare_drum Fireworks
966d20aa.wav,Drawer_open_or_close Meow Squeak
96821b09.wav,Meow Applause Cough
9693b612.wav,Tearing Computer_keyboard Tearing
969e9b00.wav,Burping_or_eructation Harmonica Meow
969ef2de.wav,Double_bass Double_bass Acoustic_guitar
96a00a8d.wav,Bass_drum Double_bass Gong
96a0eea4.wav,Hi-hat Knock Tambourine
96a37c18.wav,Bark Bass_drum Computer_keyboard
96a42ff4.wav,Laughter Writing Bass_drum
96a4c118.wav,Applause Laughter Snare_drum
96a993ff.wav,Clarinet Writing Fart
96ab3c1e.wav,Tearing Cowbell Tambourine
96ac5c41.wav,Bark Cello Electric_piano
96af4dfd.wav,Hi-hat Double_bass Knock
96c47ec1.wav,Cowbell Fireworks Telephone
96c817b3.wav,Snare_drum Oboe Applause
96c956e6.wav,Cough Clarinet Microwave_oven
96cd095c.wav,Trumpet Bark Cough
96ce9fd2.wav,Electric_piano Meow Shatter
96d08a79.wav,Scissors Flute Shatter
96dd4f50.wav,Gong Finger_snapping Meow
96e233de.wav,Acoustic_guitar Bark Fart
96e29215.wav,Hi-hat Bark Cough
96e7795c.wav,Knock Saxophone Saxophone
96eb705a.wav,Cello Gunshot_or_gunfire Electric_piano
96f7a0c5.wav,Knock Snare_drum Laughter
971aad39.wav,Bass_drum Writing Gong
971d1232.wav,Saxophone Shatter Laughter
97238e88.wav,Trumpet Shatter Fireworks
9728e49b.wav,Cello Meow Snare_drum
973298da.wav,Gong Tambourine Gunshot_or_gunfire
973d6a8c.wav,Computer_keyboard Fireworks Oboe
