fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
645efe85.wav,Violin_or_fiddle,1,-90.60260167141219,-93.43077759343267,-170.256015379229,-234.90934269155176,-269.20489959500253,-304.1597281184771,-329.6324891396256,-354.18804588851555,-380.4909629906792,-400.35250246019854,-427.2569642278005,-449.42288599735275,-467.4100870222746,-483.28161227550925,-503.4132344570253,-518.5576970646971,-523.8512558706005,-533.0164629396514,-541.4059376078736,-542.281659683931
64618683.wav,Laughter,1,-246.40163752538783,-240.32622541753582,-219.897766440283,-133.28103201205712,-68.71442556742747,-74.1307493876447,-16.524876439021707,9.266252507311341,-54.119709498089314,-177.70863041813521,-303.8384595051384,-348.1046809933547,-365.2064739051783,-380.9800980757046,-391.6338804140588,-407.18625260472106,-303.87461439847687,-183.61830289491354,-158.34122880154044,-115.69857113495281
6475a738.wav,Violin_or_fiddle,1,-482.5163837199663,-504.6882065779002,-546.3594233255683,-323.9205208725178,-194.0489270474544,-175.71312176791574,-214.21930153675098,-192.86039940432323,-124.1464723769324,-97.76135355489025,-93.30592136361696,-94.99362337188228,-94.6242762382208,-95.89236132723913,-95.05774388186315,-96.22055487857001,-115.07652692292048,-152.31010132130814,-191.94070309406467,-226.43599198863816
647968c4.wav,Trumpet,0,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251,-587.5489665326251
647aac41.wav,Finger_snapping,1,-668.2687543785823,-664.3699211023023,-461.2528104330727,-387.69755076949247,-438.1047213875769,-617.4769776522007,-511.3108731345557,-314.204886393524,-295.78334362795795,-415.83503392520925,-581.0558081644228,-614.7962509325764,-635.3790425925072,-652.9828733576159,-540.0325922655086,-405.6374510525397,-358.6896604302845,-285.046438002669,-307.62252057876486,-498.56819828813025
6480dd54.wav,Double_bass,0,-615.9761535557781,-572.5971513958921,-323.8461581269696,-252.45323489619773,-285.6958658276034,-345.878216314374,-376.27371701009724,-398.0905840211664,-407.46806458547474,-408.14837115400707,-410.0933351493574,-412.3301109672591,-413.8425980956438,-420.3168501058916,-430.6965293175405,-442.33513147941505,-445.8443204440632,-453.5807851521179,-462.81873770823404,-474.01737913729244
64851800.wav,Drawer_open_or_close,0,-441.6581030168891,-432.92529376011936,-505.8942473889183,-597.4346255140571,-590.3825160579206,-434.2556419717439,-392.2732183419232,-457.33297301304117,-467.6513138128784,-492.66309434274814,-601.4102223602716,-624.1670040924785,-529.9964966773589,-503.45989662273166,-499.42904912794086,-504.43727551678575,-559.2691262677033,-420.0828182912618,-291.7762817181954,-296.53033452746405
648bf857.wav,Microwave_oven,0,-765.2921078029035,-747.6343509528609,-730.0330699300899,-721.9974989020715,-643.6103457113738,-583.3896893462338,-600.9256539272199,-664.5251426644755,-666.2044457633768,-668.7907102201301,-662.5339405121821,-645.4945329422633,-625.8809503350977,-621.5004361823833,-625.979342033093,-625.2545877717927,-618.958971466092,-611.7591505001388,-608.5040158368716,-601.5338710496717
6496bf6a.wav,Flute,1,-606.534168572534,-611.19366636915,-622.8244621469605,-628.9835661166832,-630.7069376923264,-633.9863321775415,-629.1544377111778,-634.4774589053943,-637.6237851005702,-639.1348611548892,-641.6936000236308,-555.127433641701,-490.6970913941841,-511.0387192449468,-555.4142587478966,-554.6325528635143,-533.4309186398864,-520.3950519343315,-523.0551507342982,-526.1371301634114
649c7632.wav,Laughter,0,-272.3567215543663,-274.5309178712349,-295.6696660986098,-268.0393502702131,-203.891410055223,-166.74841104600512,-148.57057272088028,-144.64654390365476,-149.9218138773029,-163.86060892801265,-180.37465037426279,-198.13286819630386,-180.2650894124312,-127.59146013474874,-107.57703536760576,-89.61786023724775,-94.04708984924376,-134.9807834120054,-181.46785895694083,-147.38074663072496
64a5a10a.wav,Computer_keyboard,0,-521.6997853108638,-481.27765326875266,-438.9053801251803,-375.10533024219956,-372.9152895526254,-434.98491033860387,-409.6327604148201,-378.22049287642915,-390.54050140289576,-388.13548334802107,-358.9557646887696,-380.18383851691624,-447.8237546218668,-456.72077271945784,-387.6180928988715,-345.68426281018003,-340.3362606730813,-320.7179501953284,-348.44912376464276,-433.54967632031577
64a9194b.wav,Electric_piano,0,-412.6847528880885,-280.27850528645905,-257.86774446584633,-306.1342364597971,-417.89107451904874,-422.21181093325504,-424.7392157734517,-428.6567491909382,-431.9439331433132,-433.33366875696845,-436.19420813717153,-438.26142149053885,-440.46745926253357,-443.0543693773651,-444.2214244432321,-446.216102600161,-448.37035814538694,-449.97757564017866,-451.7888635831146,-453.35437617567817
64ac5d6b.wav,Flute,0,-551.8047510088669,-544.4432692066353,-552.887870718305,-556.6387473344569,-559.8932900666298,-560.5683946703983,-549.2706111385173,-513.5169658233757,-492.8716549774224,-480.1995287502038,-481.33406386308843,-485.67489764408907,-490.50302993785056,-494.0564302793677,-493.4492508378017,-486.4558569538126,-479.8762026239653,-483.0357578992185,-452.59889640473074,-425.6868195409825
64ad99d7.wav,Double_bass,0,-644.8157397326769,-603.9783299570796,-569.7456831314277,-552.3762312987625,-549.3130420617589,-550.9665888471529,-550.5730101304507,-549.2600918841025,-553.0990830818882,-559.6450327714588,-559.4283546761295,-561.7704854049487,-560.2169672840165,-558.3814209406532,-554.4015175469436,-552.8910742042825,-546.4195658223906,-549.1651917489212,-556.9570245302632,-555.3351021925747
64af554f.wav,Gunshot_or_gunfire,1,-752.461246180814,-754.8224950428964,-756.1048915008399,-568.7559724137787,-295.5793278349022,-207.28301764762446,-206.35326095630845,-306.6513735456525,-586.1660469458052,-566.3821565678645,-609.1473885215001,-670.3026921875523,-686.27703587354,-694.3818031242532,-681.7655052760551,-449.66770913531053,-267.4101198929973,-238.5992780667551,-316.09146009530275,-471.77541271924383
64b1e8c8.wav,Writing,0,-441.13296290684764,-443.2160170388134,-495.03256631073003,-552.0591638980457,-567.2434121245099,-573.9832914976805,-569.2336110759962,-566.3353912502114,-570.7980802493519,-575.4465140563781,-555.7166079390233,-550.2198920559862,-561.0244649992215,-564.1236686839216,-572.3436027054456,-576.5462529555157,-573.148424636574,-573.6165095552316,-577.4924353890764,-577.6524166750447
64b2bbce.wav,Snare_drum,0,-56.75125345293601,-85.01380521677702,-138.70840248208438,-160.5737998475487,-181.8929950157548,-203.9958048044574,-224.39742700215,-242.0672976422441,-256.9945181456148,-278.41687908496783,-298.70138150108244,-318.0728984616055,-338.4876794864898,-360.38586184217723,-379.14151321693396,-395.15582428547356,-412.7940431989383,-426.7056102963495,-445.18094241542366,-460.32235989239894
64c1bdd2.wav,Double_bass,0,-542.8201353274237,-547.2243215225731,-548.9603303795361,-549.5002562225695,-549.7156958993364,-548.7864059518608,-548.8880652261184,-547.7797775133981,-546.9106384946974,-544.2107419036621,-542.9287511220524,-543.4628276080484,-542.4903402335782,-542.154309652502,-540.2252757377057,-538.2147073035208,-536.7065870929924,-536.43478282181,-536.5700336329343,-535.7622288271641
64c34adb.wav,Laughter,0,-713.9954910828858,-712.0249621479126,-705.863328310609,-702.3823376465709,-693.1004153200167,-687.0024130586656,-681.6104353496845,-669.4744767905246,-662.4265983054426,-662.8615796292462,-655.848313096604,-647.9178144191478,-648.4408104208255,-628.9787722020449,-617.044828078749,-617.3917851710721,-599.7856247481762,-576.071789609424,-587.660610764404,-619.5601034200046
64c61d9b.wav,Bass_drum,0,-53.52800247288039,-105.15272733669352,-241.199266382536,-291.2123364553946,-310.55750674290016,-337.7595626431177,-381.40193081779324,-437.895686280758,-478.27330160152235,-495.5007292112709,-502.7901736645819,-506.5610228810823,-513.0120945668992,-516.0035164445725,-518.6086231285691,-520.7542064263763,-522.3094947892045,-524.3176282677322,-528.8544541475438,-528.8544541475438
64cc0e5b.wav,Gong,0,-255.98133440836617,-220.76194856911735,-214.0994066530799,-230.96657625499108,-251.27860857815395,-270.658606590251,-280.222118403349,-281.9898743013171,-287.71948947721955,-299.54895313115424,-312.4590986975767,-327.2929837591587,-338.7868234377959,-349.224703759009,-357.2189653328386,-369.6511721084408,-377.12543834916875,-386.1918680739986,-393.7244879565991,-393.7285928284432
64d55bd8.wav,Chime,1,-845.1054397682383,-813.6736520124691,-784.3676003687273,-781.1674931188977,-785.8456429263849,-780.5538097115016,-775.1086105249361,-788.8118651011166,-796.120714096234,-797.1176264836334,-798.5990943017563,-775.7498528622173,-768.7339546604999,-770.9992395517783,-777.7871035788912,-767.5405138921162,-762.6957659678299,-778.5340390199771,-771.6836914662989,-745.4124812500842
64d8d4a7.wav,Flute,1,-459.8802729716574,-437.9352827756861,-431.40228172705287,-445.2219853406588,-452.5112677734869,-458.70277378291246,-456.72745175322564,-458.39013579419145,-462.49029497055005,-464.51846633047643,-465.22145585513454,-463.65547458783976,-458.5699997985498,-456.60209323816974,-457.45598421950984,-461.01598693751504,-465.0768518806429,-454.42372690267194,-449.4270620336764,-451.08956855793235
64de2033.wav,Bark,0,-468.32462254544004,-316.4294693814813,-220.97094279137093,-192.81540275821456,-180.6461530634898,-170.5248029312294,-166.01296870070541,-174.52990305595407,-177.89958595906765,-175.78414638681227,-175.44197693952282,-170.30991794184186,-166.38043145154685,-163.41127136102438,-169.00569098769387,-192.05805103840046,-203.2322248414112,-212.47390339655584,-218.68677812968568,-223.56784271552917
64e4195e.wav,Cowbell,0,-227.11001079157538,-219.8916412450938,-238.0284865123103,-256.85652917731477,-271.59414262749425,-287.74402480212314,-301.24413562896893,-311.5799502513144,-320.19099341896384,-328.2499960287605,-338.7856316329681,-342.06127507093584,-346.65245625490996,-347.9163430861247,-350.5292691173088,-353.07156151470275,-352.68147233096045,-356.34299748575836,-361.85090734729647,-365.3211077799375
64e4c75b.wav,Bark,0,-301.33419429397634,-230.96196335464901,-226.9629823309468,-306.1212638321856,-360.9561169094674,-418.0056778436326,-470.66806678345375,-491.57081765173376,-488.96825801131234,-491.44706248312775,-469.11719709929895,-443.13730018154456,-447.9105770436922,-462.54155907007146,-435.74824647674984,-429.5463910182883,-455.9979255109624,-483.64585964501384,-520.1477535486936,-549.6997963724194
64e6b239.wav,Tambourine,0,-234.59402305903285,-249.9456368100483,-303.6249565218674,-353.6900303632929,-398.3767275737731,-442.00917643679486,-491.7126282488586,-532.525834252802,-575.9106529885803,-610.8753209796416,-651.2649280430882,-688.7991855135941,-723.0651154012097,-755.571425966534,-784.1675725096768,-807.3222011001669,-816.5186759024258,-826.7501193311363,-839.7704263187851,-851.0773913444023
64edfb51.wav,Violin_or_fiddle,1,-540.6071832871194,-523.0679579776403,-287.29534495092395,-166.2208827696021,-108.65674932760888,-93.52377685922889,-89.42654023923691,-87.16242326512595,-84.22917606366744,-91.99412247691606,-108.55001194712581,-126.91248010670108,-147.61652745788345,-151.9981345214987,-154.45059484052487,-170.9531331191103,-178.3756465164045,-181.5030891413511,-191.51053808484383,-203.36729926294518
6501ec3b.wav,Squeak,0,-348.0785793832302,-340.5831671081165,-349.6642327532813,-345.9870570728176,-352.7354682587736,-363.45971635145213,-367.43814883886466,-376.1209681780987,-382.09256188099954,-383.19794780216523,-378.7945671631123,-371.0015657493452,-349.8202869113859,-347.74743703166985,-356.34448235637024,-341.5672512570947,-322.55214493933084,-331.4015761799584,-335.397907614854,-341.38786138064006
6506aa35.wav,Electric_piano,0,-420.5253018102954,-179.689099395241,-105.83187306150693,-111.63096710878028,-143.3607627498202,-155.11896087423008,-159.40927928871108,-163.5676878645454,-163.40071148504725,-167.7713510833567,-173.80724818124568,-178.12562452548988,-181.35952497449765,-180.15129227214535,-183.7560794736494,-188.77594043165018,-194.44535087369638,-197.45083648349802,-198.53337107604327,-199.2937712328873
650d3361.wav,Glockenspiel,0,-375.93885046863613,-425.1969049593889,-563.9211796703191,-612.3246185134024,-666.3129353365713,-715.2801147634718,-747.2763987092211,-758.7612881259726,-765.1161107364444,-774.3337073213712,-786.2044197226513,-784.802764991482,-781.6501105601443,-789.1409031245131,-790.8625002987122,-787.3749102991399,-788.3543695517975,-790.6703160687869,-788.6554736286428,-795.4023366253696
6514d3d3.wav,Bass_drum,0,15.673980884021946,0.061759227314253984,-56.51956015411879,-99.23716706820039,-136.99611645214736,-163.44752911125357,-184.66154276696543,-220.3719732045142,-237.71978711381374,-246.23122553741544,-168.4397173470555,-111.93567263764605,-136.1015164944608,-235.77885033095663,-384.93237774702163,-427.85555361177006,-435.0591667304912,-440.67621499510676,71.02020865749247,92.54782580649787
651633e2.wav,Clarinet,1,-700.6309847958415,-695.658988411682,-695.8179867974894,-695.2762609295874,-695.9003326845127,-691.9721596741332,-690.952727318647,-697.588493148175,-694.7819046497992,-690.780721919447,-697.0325369262358,-700.8674237370399,-700.6266097429857,-701.9032800623198,-709.9667611211713,-731.5517492807751,-746.2953323508405,-741.4867803432675,-708.2745423272153,-670.8488912225122
651940b3.wav,Tearing,0,-677.5118585459411,-677.4900225183582,-677.2098405407143,-677.1861863793497,-677.1062028009777,-677.4184848449607,-677.3168211352911,-677.2917365857481,-677.4599610410582,-677.5118585459411,-677.4007686469226,-677.3189572534442,-677.327264396142,-677.0940613803276,-677.2433327784618,-677.3699369699533,-677.3009357237855,-677.242749581533,-677.2385730510521,-677.2755569443038
651b5dcd.wav,Microwave_oven,1,-39.856342090873056,-59.63256356812064,-140.3535960900615,-202.45139771590934,-248.06254038948097,-277.71846054940636,-305.06558301316966,-278.1272940516787,-236.67688098963345,-247.7075025714937,-296.869669245359,-335.61820851611384,-352.3044943096879,-368.5142784818168,-378.5977877307834,-382.6312933578111,-401.4314501661357,-410.8986155032979,-413.71459698052774,-419.0074708207473
652df6f3.wav,Clarinet,0,-605.5999319335348,-601.6960962535703,-601.3073350306838,-604.3393670462222,-610.2164846760384,-615.2530458141798,-624.9491697057326,-635.6079465558416,-660.753544042165,-685.0269407341286,-707.2926997896257,-718.0280850828051,-706.5365735701934,-660.638870396901,-629.3556857701938,-601.508020366227,-569.9221345769304,-550.6021561696264,-549.348521572909,-553.9138036399684
653a8a45.wav,Cowbell,1,-797.8161626419279,-798.3840893775616,-798.5927024862074,-798.5616980667548,-651.1971207890214,-487.5744687856031,-444.73879074427987,-467.39516540781096,-504.62679182268613,-540.0542639444949,-577.8938177405853,-608.8226333482812,-633.4518904238747,-663.5379205486643,-683.1503193351017,-695.7984300908048,-700.4631078226513,-701.573410261238,-705.2723889392919,-712.2690906361331
654c910e.wav,Clarinet,0,-609.0638034055991,-579.1347181211015,-493.3354337721283,-398.4530230811514,-350.9508432187275,-346.2546553459907,-352.15431266139285,-356.92930807387614,-358.6578919842322,-362.4926755095379,-365.09138043813283,-364.39825181132005,-359.81019814991873,-352.4992272441852,-349.0629816223811,-352.1764054153099,-354.96279882777213,-357.33732923708294,-357.98756809268764,-351.5357336285516
65532582.wav,Drawer_open_or_close,0,-617.394063016187,-616.0357836027265,-614.2512061456432,-611.6507571356321,-607.4469196611,-603.3443893946586,-598.8494288627498,-595.9903489299134,-594.1529812260211,-589.8791159134024,-584.0607834280164,-576.0015606327696,-573.267860185886,-572.210468770659,-573.1539772162176,-572.529528909612,-555.7259862816011,-537.7638304736228,-542.1212815677873,-555.1935584255858
655b5248.wav,Double_bass,0,-20.35332152525593,-22.986843537313014,-88.21257903637623,-137.42478626295483,-177.7705683246817,-219.31595010778867,-256.37302786631835,-281.85562493029397,-307.24625161807046,-334.63059819749674,-359.2446750106773,-384.84391723058485,-400.1005440173718,-414.01743637034303,-428.941490186721,-444.8820040308405,-463.51127530603765,-473.174396066855,-483.348294538277,-491.8632798260174
655d948e.wav,Tambourine,1,-389.3985903679997,-339.48329217666145,-355.3908324372998,-400.10721510644976,-437.1170078125755,-470.504766319545,-491.57878448932627,-509.99681954672917,-525.2105719992845,-542.3264570868198,-563.4788193694741,-567.9836689916403,-577.3368292640686,-599.2995989589708,-620.6391039809405,-630.6177396880502,-648.6497629606297,-658.2923472930509,-677.5535573047637,-698.1100808947492
6563610a.wav,Saxophone,1,-133.41930110547148,-79.19643450457605,-85.65186060334857,-134.27646634675338,-155.22037604226307,-181.21392820172179,-206.26349533927268,-239.49505299538134,-263.7854318271746,-313.342344159598,-372.15037550496396,-418.2749331303615,-450.56989494989836,-466.6837632729537,-457.0840471228357,-458.06692328086535,-457.0042969338452,-446.21439600795424,-400.0200971994153,-374.9409401327532
6587cf01.wav,Snare_drum,0,51.75142954435394,45.54833556982923,25.980026652146854,26.3627586166027,30.13247856655038,15.592344035451363,-7.5946387521722825,-10.175421380795791,-15.143884982474077,-32.25954337031984,-58.05101547572785,-83.45632403152155,-127.2891932832898,-186.90237901456922,-261.75559202547504,-371.25342958685417,88.8569647698992,76.80782722432457,46.495845765959274,43.04655045534399
6596a6d0.wav,Squeak,0,-376.77318220708196,-271.069259920468,-247.6112199274673,-249.35584904343415,-261.1933531858826,-304.68411594003936,-338.11004329932075,-345.81000348675775,-347.748037402676,-346.46508722491103,-339.1673220005992,-356.2615113529526,-392.078820147047,-416.2058482228377,-417.2663629636834,-408.53728907771557,-422.87585222504765,-436.2120715706839,-442.99797345401834,-446.7952445062557
659763f7.wav,Violin_or_fiddle,1,-418.997323985132,-334.4826564883699,-268.64401091553464,-251.59609412350935,-263.21402850510884,-275.45381166909476,-301.8630880101291,-333.08820674249006,-365.0552685852826,-390.91547907294006,-425.39183114919956,-459.7961589036935,-493.422680587346,-520.499351248333,-545.7522868712413,-563.2062979769493,-584.5869208706905,-603.2463692520623,-611.857212695233,-622.0036171831575
65997d16.wav,Clarinet,0,-667.3274746309692,-658.7097899094745,-649.9656282958495,-648.1268193964676,-653.4898410147223,-654.3744412166739,-653.0431459933853,-647.5294495702713,-641.6462954445133,-628.8437742262888,-593.2748509132477,-535.5277167798106,-484.16573388621714,-452.35813927368446,-432.8731981613336,-424.325908237754,-420.46198713440504,-417.0247873393459,-416.2261895649938,-415.62874533266665
65a465a3.wav,Fart,1,-470.52912618535754,-357.5240505288817,-318.65322855530894,-319.667844707391,-322.8409579835702,-323.69910341661154,-326.70276534586395,-327.8217012341923,-320.1819078570371,-322.0880786708816,-324.5211194179059,-324.1712028514361,-323.30895853256436,-318.32810047501124,-315.3220463719229,-209.78160505385998,-46.811027432132114,-27.234976302482533,-80.07382025293784,-95.25403266228437
65a604fb.wav,Acoustic_guitar,0,-162.23335929287714,-26.207325538096768,-0.8550042179918024,-59.16988352155672,-122.70719715366864,-177.253934452812,-218.05313591195826,-253.80361019690113,-281.3482128735462,-303.53473034012865,-318.42252324852467,-323.15277668929366,-331.49850466878274,-343.05545794889514,-364.12769315553277,-389.2219759834302,-400.0109914084443,-407.5314380963327,-419.16088604390615,-428.8059177732315
65b299e9.wav,Microwave_oven,1,-512.4117284026137,-508.798924925223,-479.132052135156,-534.3728111991811,-723.5383827318645,-723.5190224697614,-724.5032451357795,-725.641128469206,-726.7541267461328,-711.3612711967863,-640.6150979319799,-580.8247788886331,-579.5944268043916,-599.3561601355688,-585.1655853014083,-551.0367490879294,-516.5817043931595,-498.89147657131844,-504.5695562063467,-449.4805289763089
65b8dac7.wav,Cough,0,-657.5396886207401,-639.914596298706,-622.2327400128124,-610.3570505944991,-546.0382612525018,-277.59719295137006,-168.05167721579014,-120.32232475641761,-107.59411357186661,-103.43727072182443,-126.54733689218043,-217.91204586066354,-331.2888589484178,-250.11637799093504,-155.4507847955111,-135.96141204469302,-141.2244457454313,-151.79924427199919,-155.1182735319222,-146.86889639436833
65c0c1ce.wav,Microwave_oven,1,-90.05481397422719,-117.52161095239057,-225.144144543221,-266.0416456140161,-285.237592238706,-303.4302442145546,-317.6795255680909,-341.9345575037538,-366.08063461776106,-386.6248695212801,-412.0641186361989,-430.28283807888386,-454.5896855249808,-473.9638366789186,-493.5459232157635,-512.0588111585005,-526.6192347178286,-509.82762661933236,-497.35752333293584,-532.4487087752715
65cf904e.wav,Tearing,0,-790.025525969965,-740.4589824006578,-697.4040407331116,-656.0479699276332,-584.6486119598068,-504.00862249174304,-476.078767205849,-488.1375559906245,-502.34548328158087,-508.0376759530174,-529.8335821852409,-596.1974517116693,-644.7152619601466,-693.3985405453639,-727.767207031026,-711.9821300948564,-685.824461423564,-667.3832777710057,-663.874538225752,-691.3709356626845
65d277f3.wav,Flute,1,-513.7285501135278,-490.48458689222315,-462.0899376774281,-428.4976756451435,-400.7024211375493,-394.12405558595384,-390.8672675678749,-388.28620158036387,-387.99073993969154,-381.3881751380108,-379.9038462968812,-378.4073723469991,-368.6261902817143,-369.56926738999664,-371.98706860265,-377.2113039775006,-382.9939741675654,-392.57470817025967,-397.16366603717734,-394.14794919214216
65d3c9a4.wav,Fireworks,0,-330.199405859823,-396.30606141275405,-524.9977023184174,-494.9708278874209,-493.38435539769966,-501.198755734144,-503.82067006588966,-509.9251768667011,-521.3395850606597,-522.9612521933683,-528.4094799753989,-537.878150083781,-543.8929105717874,-550.4841520096545,-554.7679378303008,-556.396856036415,-560.38253156506,-562.073612200448,-562.9641590558097,-564.8922959033514
65d688be.wav,Cello,0,-336.7614924471033,-284.1706103089703,-252.37579549459963,-252.7615178939133,-267.9757142414266,-272.40852022095584,-266.4383276905795,-272.58955103195206,-284.5537148217742,-287.05859081367583,-285.1748136390101,-291.2739367426886,-295.41343842816775,-293.9734526768714,-295.44963678269505,-302.8527436599936,-307.1084751701978,-310.49215859055494,-311.03414473113224,-306.16747898728573
65d7c8a6.wav,Oboe,0,-683.7374855990112,-682.548889731224,-681.1391338714826,-688.9581996456455,-703.0671487393575,-720.0868562177568,-725.5239055899478,-696.3144019101559,-671.1971300270767,-631.5184651833434,-641.1741669605885,-683.0140029234985,-592.5221655395609,-569.4058461211011,-620.241387929037,-521.5359355432435,-424.757514981549,-421.9406742029433,-479.7500970186559,-508.0406615654658
65de6350.wav,Bark,0,-478.5969988992527,-480.07798415834384,-382.40424250849185,-287.3398612337647,-231.31350944946217,-205.26670005114732,-196.76835503680536,-202.25532818431424,-214.34483315489328,-238.66382566442886,-260.47288965380454,-269.63610092979917,-268.50984217563735,-256.9340412467709,-247.8024348031156,-262.7182251912326,-290.9576125123594,-308.58104875747057,-312.2989169601957,-307.9484912958517
65f0a1fa.wav,Gong,0,-79.61123827629086,-94.23745918203048,-127.79968448305486,-137.40929576130898,-153.6982629210207,-176.9802241708355,-191.5142923932031,-200.57854567991478,-210.2201073843562,-218.87749779236347,-230.27531616222703,-242.52313369304008,-251.4968927205628,-258.0406005078591,-264.83229752832733,-273.8342232130832,-283.52980777014733,-286.1386339437772,-292.26670835830276,-295.7782983409227
65f60c42.wav,Applause,0,-422.2527190196546,-414.9176936103164,-405.4752513699966,-392.6176646564371,-392.44960768481576,-394.1147797087273,-383.90219986614,-372.15596523188754,-363.9276152501701,-357.8062227227483,-354.6830437291145,-346.2803743935592,-346.5010510738264,-342.9237284984097,-337.934770715522,-345.3792553804191,-348.6507581397368,-331.1393435404599,-310.14371030229734,-304.4152706123713
6604ef02.wav,Acoustic_guitar,0,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-616.0024286878903,-561.927462615704,-479.88658485826045,-305.02065471160483,-243.63329755010676,-269.86888625550154,-306.78260651662794,-327.2206871590958
660a83c4.wav,Trumpet,0,-777.9246591704543,-767.5924991632751,-738.5724420653147,-708.3449120163646,-671.3437507600163,-632.538414634909,-618.6129767337324,-610.103026726881,-530.0317579188462,-493.49941346307764,-541.6647351306077,-513.7570206038193,-510.7112815678421,-476.12770049661344,-499.49269923942467,-500.2533867058173,-463.7462946494868,-507.84439555474484,-456.0427900903663,-445.6947838123752
66127f3f.wav,Writing,0,-716.4128469425698,-629.5227582132745,-363.6335609242363,-288.1583268974642,-302.8378933870563,-342.8620426355567,-352.14670196689593,-355.74284564822716,-353.3766167550924,-355.9344000773013,-355.7005119627915,-364.7197451547454,-381.7830689784053,-392.44255516918724,-381.06201646133457,-354.2476323987322,-370.15191059077716,-379.78899690135535,-410.82665246136423,-451.07367015905817
6625eab7.wav,Tearing,0,-673.1454322362881,-666.2371677517776,-663.257894101976,-634.0018122953295,-626.0264496328255,-642.2850834890696,-647.7319619588385,-655.0399647506316,-656.1449388517561,-637.7935416953784,-630.4605026915979,-630.886993143339,-619.7862600843981,-610.3312082838602,-602.8554809765265,-600.3746198371612,-590.3032972353182,-577.6011191412945,-569.5025009059447,-569.0916953774073
663954f8.wav,Fart,0,-600.3900731511947,-594.524726745084,-567.3706471329781,-541.8611765199515,-516.4847140837267,-498.11467299517426,-478.600188543829,-442.27662784807205,-420.97393319636245,-430.4751753274561,-452.60462287494073,-459.59090098036944,-444.8537092917809,-433.2038504507463,-452.7262337827571,-458.0820963607389,-494.4148310174438,-473.19657851439877,-431.5269832453979,-427.6545986982805
6639d6c6.wav,Tambourine,0,-470.6015967586228,-471.07722439244895,-486.7909112513,-515.6812626384592,-545.1795748553143,-582.7079960014888,-624.0960260683769,-663.6450336239948,-705.6805255263606,-735.152224878183,-773.759615777258,-805.5670932206419,-820.21304033618,-837.0516131691454,-852.31974561334,-858.4433606805055,-867.4984097004827,-875.4200153130537,-880.7773546523703,-880.7745192138445
6649f294.wav,Oboe,0,-742.0806505325024,-739.8540549106534,-740.2693553785596,-730.6482108542821,-706.3738453425595,-674.4568955681564,-653.5614740437729,-651.9322421079463,-653.046327372446,-666.902672050013,-690.618177632819,-536.4541408129235,-469.4374694858409,-479.27396522632233,-496.0623058490873,-459.3424374143849,-426.563113491728,-414.6507827316455,-409.2735450057671,-410.51304879954887
664e211b.wav,Gunshot_or_gunfire,1,91.49988434984674,89.53312866571416,67.25844996803838,44.482763672424106,30.148375301903183,10.952362742607281,-21.511035462157004,-56.32682090681346,-72.80394663773234,-91.84737494299317,-116.04018283301644,-138.62571463598232,-159.92220265143987,-176.17922272461774,-196.09615343162787,-218.96685095247705,-244.5433701133683,-260.18586855273617,-279.6316787241326,-300.5879311909961
6657fa9a.wav,Knock,0,-719.4981677994972,-716.8377593020797,-714.2222475241574,-497.8591172219653,-331.0805481948586,-300.2363574607742,-368.2422003108471,-444.712575213212,-479.25788950211097,-501.9181088863683,-523.6374319744505,-541.1418648482259,-515.3368725110873,-318.4762686311245,-273.2059067827695,-334.2330246390288,-421.31937425684055,-453.16612345259887,-479.6893979960349,-500.0947385515915
6658b3bb.wav,Burping_or_eructation,1,-542.7079045941234,-545.4167368077636,-464.87901699113434,-284.99237447974633,-146.1288320932093,-67.39105563450828,-53.88563028087576,-62.39660390070898,-62.69242609992835,-58.592081885903255,-52.47256701282847,-79.98163148236735,-109.73843328967615,-137.8286834842478,-197.1499468755622,-289.1566744583107,-397.3862037633563,-456.1561922558247,-475.5216751906437,-491.2442984999742
6664d3eb.wav,Violin_or_fiddle,0,-42.78478334909192,-66.74420570136165,-110.9018244916407,-114.18053784647964,-126.63145234300647,-129.4802994572446,-134.40996853391087,-121.25293459223816,-111.17460108054189,-105.86300104946943,-102.70697753294542,-99.47359258468543,-101.0315408089557,-106.17911961184606,-104.94940536184318,-92.51518455749178,-92.9294109914143,-96.64552477064625,-97.6507289149494,-89.50710866573267
